transfer_type,min_transfer_time,from_stop_id,to_stop_id
2,83.0,feed_0_5137983,feed_0_4458771
2,85.0,feed_0_5137983,feed_0_4458810
2,91.0,,feed_0_4458774
2,44.0,,feed_0_4889630
2,22.0,,feed_0_4889632
2,22.0,,feed_0_4458773
2,23.0,,feed_0_4458808
2,22.0,,
2,62.0,,feed_0_4889636
2,46.0,,feed_0_5121798
2,18.0,,feed_0_4889638
2,18.0,,
2,18.0,,feed_0_4889640
2,18.0,,
2,50.0,,feed_0_5121796
2,23.0,,feed_0_5121793
2,28.0,,feed_0_4889656
2,20.0,,feed_0_5121792
2,133.0,,feed_0_3763990
2,133.0,,
2,133.0,,
2,80.0,,feed_0_5067479
2,216.0,,feed_0_2006
2,216.0,,
2,63.0,,feed_0_3763991
2,10.0,,feed_0_4378261
2,10.0,,
2,63.0,,
2,63.0,,
2,63.0,,
2,63.0,,
2,63.0,,
2,63.0,,
2,10.0,,
2,10.0,,
2,63.0,,
2,63.0,,
2,23.0,,feed_0_5688789
2,23.0,,
2,216.0,,feed_0_2006
2,216.0,,
2,63.0,,feed_0_3763991
2,10.0,,feed_0_4378261
2,10.0,,
2,63.0,,
2,63.0,,
2,63.0,,
2,63.0,,
2,63.0,,
2,63.0,,
2,10.0,,
2,10.0,,
2,63.0,,
2,63.0,,
2,23.0,,feed_0_5688789
2,23.0,,
2,80.0,,feed_0_3763989
2,54.0,,feed_0_3763990
2,80.0,,
2,54.0,,
2,80.0,,
2,80.0,,
2,80.0,,
2,54.0,,
2,80.0,,
2,80.0,,
2,20.0,,feed_0_4889641
2,14.0,,feed_0_4889656
2,20.0,,
2,23.0,,feed_0_5121794
2,18.0,,feed_0_4889639
2,44.0,,feed_0_5121796
2,18.0,,feed_0_4889637
2,62.0,,feed_0_4889635
2,34.0,,feed_0_5121798
2,43.0,,feed_0_4458808
2,22.0,,feed_0_4889633
2,22.0,,feed_0_4889631
2,75.0,,feed_0_4458774
2,44.0,,feed_0_4889629
2,25.0,,feed_0_4458771
2,15.0,,feed_0_4458770
2,144.0,,feed_0_4458812
2,65.0,,feed_0_4889649
2,65.0,,
2,144.0,,
2,144.0,,
2,144.0,,feed_0_5121777
2,144.0,,
2,44.0,,feed_0_5161447
2,144.0,,feed_0_4458811
2,80.0,,feed_0_5121777
2,57.0,feed_0_5138010,feed_0_4458768
2,53.0,feed_0_5138010,feed_0_4458813
2,53.0,feed_0_5138010,feed_0_5121982
2,53.0,feed_0_5138010,
2,110.0,feed_0_5138010,feed_0_5315304
2,53.0,feed_0_5138010,feed_0_5315305
2,53.0,feed_0_5138010,
2,53.0,feed_0_5138010,
2,53.0,feed_0_5138010,
2,53.0,feed_0_5138010,
2,19.0,feed_0_5138011,
2,19.0,feed_0_5138011,
2,47.0,,
2,68.0,,feed_0_5315300
2,63.0,,feed_0_5315301
2,133.0,,
2,143.0,,
2,133.0,,
2,143.0,,
2,27.0,,feed_0_5121985
2,27.0,,
2,27.0,,
2,33.0,,feed_0_5121987
2,33.0,,
2,17.0,,
2,33.0,,
2,137.0,feed_0_5138015,feed_0_5122026
2,130.0,feed_0_5138015,feed_0_5122027
2,137.0,feed_0_5138015,
2,130.0,feed_0_5138015,
2,137.0,feed_0_5138015,
2,130.0,feed_0_5138015,
2,130.0,feed_0_5138015,
2,255.0,,feed_0_1969
2,255.0,,
2,106.0,,feed_0_4473572
2,105.0,,feed_0_4473573
2,35.0,,feed_0_4473575
2,122.0,,feed_0_4473576
2,108.0,,feed_0_4473626
2,106.0,,
2,122.0,,
2,35.0,,
2,51.0,,feed_0_5121770
2,59.0,,feed_0_5121771
2,103.0,,feed_0_5121772
2,108.0,,
2,35.0,,
2,35.0,,
2,112.0,,
2,101.0,,
2,35.0,,
2,68.0,,feed_0_6046775
2,68.0,,
2,30.0,,feed_0_3681972
2,30.0,,
2,30.0,,
2,30.0,,
2,27.0,,feed_0_5121409
2,27.0,,
2,27.0,,
2,121.0,,feed_0_3681970
2,121.0,,
2,112.0,,feed_0_5121407
2,81.0,,feed_0_5121408
2,112.0,,
2,81.0,,
2,112.0,,
2,81.0,,
2,91.0,,feed_0_3681970
2,91.0,,
2,99.0,,feed_0_5121407
2,99.0,,
2,99.0,,
2,78.0,,feed_0_3442551
2,95.0,,feed_0_3442552
2,27.0,,feed_0_3681969
2,27.0,,
2,27.0,,
2,27.0,,
2,27.0,,
2,27.0,,
2,54.0,,feed_0_3681967
2,54.0,,
2,54.0,,
2,54.0,,
2,54.0,,
2,54.0,,
2,93.0,,feed_0_3813516
2,12.0,,feed_0_5121403
2,12.0,,
2,12.0,,
2,89.0,,feed_0_5122016
2,89.0,,
2,89.0,,
2,220.0,,feed_0_1735
2,220.0,,
2,101.0,,feed_0_3442544
2,101.0,,
2,101.0,,feed_0_3763974
2,101.0,,
2,90.0,,feed_0_3781622
2,90.0,,
2,33.0,,feed_0_3813519
2,81.0,,feed_0_4036891
2,86.0,,feed_0_4036892
2,69.0,,feed_0_4036893
2,86.0,,
2,81.0,,
2,69.0,,
2,86.0,,
2,81.0,,
2,69.0,,
2,101.0,,
2,101.0,,
2,101.0,,
2,81.0,,
2,86.0,,
2,69.0,,
2,82.0,,feed_0_5122015
2,89.0,,feed_0_5122082
2,81.0,,
2,81.0,,
2,86.0,,
2,89.0,,
2,82.0,,
2,89.0,,
2,101.0,,
2,89.0,,
2,231.0,feed_0_5138025,feed_0_1795
2,231.0,feed_0_5138025,feed_0_1796
2,231.0,feed_0_5138025,
2,231.0,feed_0_5138025,
2,71.0,feed_0_5138025,feed_0_3740307
2,30.0,feed_0_5138025,feed_0_3740333
2,30.0,feed_0_5138025,
2,12.0,feed_0_5138025,feed_0_4016341
2,60.0,feed_0_5138025,
2,96.0,feed_0_5138025,
2,95.0,feed_0_5138025,
2,30.0,feed_0_5138025,
2,254.0,,feed_0_2071
2,254.0,,
2,72.0,,feed_0_3740334
2,54.0,,feed_0_4016283
2,72.0,,
2,11.0,feed_0_5138027,feed_0_4016315
2,69.0,feed_0_5138028,feed_0_4016316
2,46.0,feed_0_5138029,feed_0_3749686
2,35.0,feed_0_5138029,feed_0_3749687
2,41.0,feed_0_5138029,feed_0_4016339
2,35.0,feed_0_5138029,
2,46.0,feed_0_5138029,
2,98.0,feed_0_5138030,feed_0_4016338
2,217.0,,feed_0_2053
2,217.0,,
2,62.0,,feed_0_3747813
2,46.0,,feed_0_3747814
2,62.0,,
2,46.0,,
2,62.0,,
2,46.0,,
2,62.0,,
2,46.0,,
2,62.0,,
2,46.0,,
2,62.0,,
2,91.0,,
2,62.0,,
2,62.0,,feed_0_3747817
2,24.0,,feed_0_3747818
2,24.0,,
2,24.0,,
2,102.0,,feed_0_4008283
2,24.0,,
2,62.0,,
2,62.0,,
2,16.0,,feed_0_3764804
2,72.0,,feed_0_3764805
2,16.0,,
2,72.0,,
2,72.0,,
2,16.0,,
2,31.0,,feed_0_3764806
2,26.0,,
2,31.0,,
2,92.0,,
2,92.0,,
2,78.0,,
2,89.0,,
2,73.0,,feed_0_3687419
2,85.0,,feed_0_3887774
2,106.0,,feed_0_3887775
2,73.0,,
2,73.0,,
2,36.0,feed_0_5138044,feed_0_3442464
2,99.0,,feed_0_3442430
2,37.0,,feed_0_3442431
2,37.0,,
2,99.0,,
2,99.0,,
2,99.0,,
2,37.0,,
2,63.0,,feed_0_3764627
2,84.0,,feed_0_3764628
2,63.0,,
2,84.0,,
2,63.0,,
2,84.0,,
2,84.0,,
2,63.0,,
2,32.0,,feed_0_3764629
2,32.0,,
2,32.0,,
2,32.0,,
2,87.0,,feed_0_3764637
2,87.0,,
2,87.0,,
2,87.0,,
2,56.0,,
2,56.0,,
2,56.0,,
2,56.0,,
2,58.0,,feed_0_3764636
2,103.0,,feed_0_3813518
2,49.0,,feed_0_3813519
2,26.0,,
2,103.0,,
2,58.0,,
2,26.0,,
2,103.0,,
2,81.0,,feed_0_5122016
2,81.0,,
2,81.0,,
2,84.0,feed_0_5138053,feed_0_5325170
2,142.0,,feed_0_5161412
2,33.0,,
2,99.0,,feed_0_5121773
2,93.0,feed_0_5138060,feed_0_5121773
2,23.0,feed_0_5138080,
2,65.0,feed_0_5138081,
2,57.0,feed_0_5138082,feed_0_3748059
2,69.0,feed_0_5138082,feed_0_3748091
2,64.0,feed_0_5138082,
2,103.0,feed_0_5138085,
2,101.0,feed_0_5138085,
2,231.0,,feed_0_1795
2,231.0,,feed_0_1796
2,231.0,,
2,231.0,,
2,71.0,,feed_0_3740307
2,30.0,,feed_0_3740333
2,30.0,,
2,12.0,,feed_0_4016341
2,60.0,,
2,96.0,,
2,95.0,,
2,30.0,,
2,231.0,,feed_0_1795
2,231.0,,feed_0_1796
2,231.0,,
2,231.0,,
2,71.0,,feed_0_3740307
2,30.0,,feed_0_3740333
2,30.0,,
2,12.0,,feed_0_4016341
2,60.0,,
2,96.0,,
2,95.0,,
2,30.0,,
2,254.0,,feed_0_2071
2,254.0,,
2,72.0,,feed_0_3740334
2,54.0,,feed_0_4016283
2,72.0,,
2,11.0,,feed_0_4016315
2,69.0,,feed_0_4016316
2,46.0,,feed_0_3749686
2,35.0,,feed_0_3749687
2,41.0,,feed_0_4016339
2,35.0,,
2,46.0,,
2,51.0,,feed_0_3749686
2,27.0,,feed_0_3749687
2,27.0,,
2,51.0,,
2,98.0,,feed_0_4016338
2,217.0,,feed_0_2053
2,217.0,,
2,62.0,,feed_0_3747813
2,46.0,,feed_0_3747814
2,62.0,,
2,46.0,,
2,62.0,,
2,46.0,,
2,62.0,,
2,46.0,,
2,62.0,,
2,46.0,,
2,62.0,,
2,91.0,,
2,62.0,,
2,62.0,,feed_0_3747817
2,24.0,,feed_0_3747818
2,24.0,,
2,24.0,,
2,102.0,,feed_0_4008283
2,24.0,,
2,62.0,,
2,62.0,,
2,37.0,,feed_0_3747817
2,24.0,,feed_0_3764802
2,24.0,,
2,102.0,,feed_0_4008283
2,24.0,,
2,37.0,,
2,37.0,,
2,16.0,,feed_0_3764804
2,72.0,,feed_0_3764805
2,16.0,,
2,72.0,,
2,72.0,,
2,16.0,,
2,99.0,feed_0_5138171,feed_0_3747881
2,27.0,feed_0_5138171,feed_0_3764804
2,101.0,feed_0_5138171,feed_0_3764805
2,99.0,feed_0_5138171,
2,27.0,feed_0_5138171,
2,101.0,feed_0_5138171,
2,99.0,feed_0_5138171,
2,101.0,feed_0_5138171,
2,27.0,feed_0_5138171,
2,99.0,feed_0_5138171,
2,31.0,,feed_0_3764806
2,26.0,,
2,31.0,,
2,92.0,,
2,92.0,,
2,78.0,,
2,89.0,,
2,73.0,,feed_0_3687419
2,85.0,,feed_0_3887774
2,106.0,,feed_0_3887775
2,73.0,,
2,73.0,,
2,95.0,,feed_0_3687418
2,43.0,,feed_0_3687419
2,43.0,,
2,95.0,,
2,95.0,,
2,43.0,,
2,95.0,,
2,36.0,,feed_0_3442464
2,99.0,,feed_0_3442430
2,37.0,,feed_0_3442431
2,37.0,,
2,99.0,,
2,99.0,,
2,99.0,,
2,37.0,,
2,64.0,,feed_0_3442431
2,64.0,,
2,64.0,,
2,63.0,,feed_0_3764627
2,84.0,,feed_0_3764628
2,63.0,,
2,84.0,,
2,63.0,,
2,84.0,,
2,84.0,,
2,63.0,,
2,36.0,,feed_0_3764627
2,57.0,,feed_0_3764628
2,36.0,,
2,57.0,,
2,36.0,,
2,57.0,,
2,57.0,,
2,36.0,,
2,32.0,,feed_0_3764629
2,32.0,,
2,32.0,,
2,32.0,,
2,85.0,feed_0_5138195,feed_0_3764629
2,85.0,feed_0_5138195,
2,19.0,feed_0_5138195,
2,65.0,feed_0_5138195,feed_0_4378089
2,65.0,feed_0_5138195,
2,85.0,feed_0_5138195,
2,85.0,feed_0_5138195,
2,87.0,,feed_0_3764637
2,87.0,,
2,87.0,,
2,87.0,,
2,56.0,,
2,56.0,,
2,56.0,,
2,56.0,,
2,56.0,,feed_0_3764633
2,56.0,,
2,56.0,,
2,56.0,,
2,58.0,,feed_0_3764636
2,103.0,,feed_0_3813518
2,49.0,,feed_0_3813519
2,26.0,,
2,103.0,,
2,58.0,,
2,26.0,,
2,103.0,,
2,81.0,,feed_0_5122016
2,81.0,,
2,81.0,,
2,94.0,,feed_0_3764635
2,39.0,,feed_0_3764636
2,108.0,,feed_0_3764675
2,92.0,,feed_0_3781622
2,92.0,,
2,78.0,,feed_0_3813518
2,61.0,,feed_0_3813519
2,26.0,,
2,88.0,,
2,39.0,,
2,26.0,,
2,88.0,,
2,86.0,,feed_0_5122016
2,86.0,,
2,86.0,,
2,84.0,,feed_0_5325170
2,89.0,,feed_0_5122016
2,89.0,,
2,89.0,,
2,142.0,,feed_0_5161412
2,33.0,,
2,99.0,,feed_0_5121773
2,93.0,,feed_0_5121773
2,93.0,,feed_0_5121773
2,52.0,,
2,56.0,feed_0_5138221,feed_0_4037202
2,80.0,,feed_0_3747815
2,55.0,,feed_0_3747816
2,71.0,,feed_0_3764800
2,55.0,,
2,71.0,,
2,55.0,,
2,82.0,,
2,71.0,,
2,95.0,,feed_0_4008204
2,106.0,,feed_0_4008283
2,71.0,,
2,54.0,,feed_0_4036657
2,80.0,,
2,54.0,,
2,80.0,,
2,25.0,,feed_0_5018186
2,28.0,,
2,260.0,,feed_0_2053
2,260.0,,
2,108.0,,
2,48.0,feed_0_5150143,feed_0_3893493
2,61.0,feed_0_5150143,feed_0_3893494
2,90.0,feed_0_5150143,feed_0_3926313
2,90.0,feed_0_5150144,feed_0_3893493
2,35.0,feed_0_5150144,feed_0_3893494
2,99.0,feed_0_5150144,feed_0_3926313
2,63.0,feed_0_5150149,feed_0_3893498
2,55.0,feed_0_5150149,feed_0_3893499
2,43.0,feed_0_5150149,
2,57.0,feed_0_5150151,
2,65.0,feed_0_5150151,feed_0_4024579
2,65.0,feed_0_5150151,
2,57.0,,
2,65.0,,feed_0_4024579
2,65.0,,
2,57.0,,
2,65.0,,feed_0_4024579
2,65.0,,
2,218.0,,feed_0_1662797
2,218.0,,
2,100.0,,
2,29.0,,feed_0_5121515
2,29.0,,
2,34.0,,feed_0_5121486
2,125.0,,
2,97.0,,feed_0_5244912
2,97.0,,
2,102.0,,feed_0_5244914
2,102.0,,
2,125.0,,
2,97.0,,
2,97.0,,
2,97.0,,
2,97.0,,
2,102.0,,
2,102.0,,
2,125.0,,
2,97.0,,
2,97.0,,
2,97.0,,
2,97.0,,
2,102.0,,
2,102.0,,
2,125.0,,
2,97.0,,
2,97.0,,
2,129.0,,feed_0_5121485
2,95.0,,feed_0_5121486
2,52.0,,feed_0_5244912
2,52.0,,
2,52.0,,
2,52.0,,
2,52.0,,
2,52.0,,
2,52.0,,
2,52.0,,
2,52.0,,
2,52.0,,
2,52.0,,
2,52.0,,
2,38.0,,
2,297.0,,feed_0_1887
2,297.0,,
2,108.0,,feed_0_4024843
2,312.0,,feed_0_1887
2,312.0,,
2,97.0,,feed_0_4024843
2,44.0,,
2,38.0,,
2,108.0,,feed_0_5121485
2,72.0,,feed_0_5121486
2,42.0,,feed_0_5244912
2,42.0,,
2,42.0,,
2,42.0,,
2,42.0,,
2,42.0,,
2,42.0,,
2,42.0,,
2,42.0,,
2,42.0,,
2,42.0,,
2,42.0,,
2,34.0,,feed_0_5121485
2,64.0,,feed_0_5244912
2,64.0,,
2,121.0,,feed_0_5244914
2,121.0,,
2,64.0,,
2,64.0,,
2,64.0,,
2,64.0,,
2,121.0,,
2,121.0,,
2,64.0,,
2,64.0,,
2,64.0,,
2,64.0,,
2,121.0,,
2,121.0,,
2,64.0,,
2,64.0,,
2,202.0,feed_0_5150171,feed_0_1662797
2,202.0,feed_0_5150171,
2,81.0,feed_0_5150171,
2,126.0,feed_0_5150171,
2,27.0,feed_0_5150171,feed_0_5121484
2,11.0,feed_0_5150171,feed_0_5121515
2,11.0,feed_0_5150171,
2,27.0,feed_0_5150171,
2,64.0,feed_0_5150172,feed_0_4023607
2,66.0,feed_0_5150172,feed_0_4023608
2,127.0,feed_0_5150172,feed_0_4023609
2,130.0,feed_0_5150172,feed_0_5150745
2,227.0,,feed_0_1831
2,227.0,,
2,64.0,,feed_0_4023607
2,66.0,,feed_0_4023608
2,127.0,,feed_0_4023609
2,74.0,,
2,72.0,,
2,94.0,,feed_0_4024933
2,97.0,,
2,64.0,,
2,130.0,,feed_0_5150745
2,84.0,feed_0_5150174,feed_0_3887668
2,127.0,feed_0_5150174,feed_0_3887677
2,127.0,feed_0_5150174,
2,67.0,feed_0_5150174,
2,67.0,feed_0_5150174,
2,22.0,,feed_0_3887668
2,22.0,,feed_0_3887668
2,116.0,,feed_0_4024360
2,22.0,,
2,67.0,,feed_0_5150174
2,67.0,,
2,116.0,,
2,22.0,,
2,36.0,,feed_0_4574167
2,11.0,,feed_0_4574168
2,126.0,,feed_0_4574170
2,72.0,,feed_0_4758957
2,126.0,,
2,62.0,feed_0_5150186,feed_0_4574167
2,98.0,feed_0_5150186,feed_0_4574168
2,96.0,feed_0_5150186,feed_0_4574169
2,29.0,feed_0_5150186,feed_0_4574170
2,26.0,feed_0_5150186,feed_0_4758957
2,98.0,feed_0_5150186,feed_0_4758958
2,96.0,feed_0_5150186,
2,29.0,feed_0_5150186,
2,100.0,feed_0_5150187,feed_0_4574165
2,112.0,feed_0_5150187,feed_0_4574166
2,100.0,feed_0_5150187,
2,112.0,feed_0_5150187,
2,95.0,feed_0_5150188,feed_0_4574165
2,106.0,feed_0_5150188,feed_0_4574166
2,95.0,feed_0_5150188,
2,106.0,feed_0_5150188,
2,29.0,,feed_0_4574173
2,74.0,,
2,29.0,,
2,74.0,,
2,17.0,,feed_0_4574173
2,70.0,,
2,17.0,,
2,70.0,,
2,121.0,feed_0_5150193,
2,121.0,feed_0_5150193,
2,136.0,feed_0_5150194,
2,136.0,feed_0_5150194,
2,213.0,,feed_0_1717
2,213.0,,
2,221.0,,feed_0_1717
2,221.0,,
2,45.0,,
2,50.0,,
2,88.0,,feed_0_4009066
2,62.0,,feed_0_4009074
2,82.0,feed_0_5150204,feed_0_4179713
2,55.0,feed_0_5150204,feed_0_4179714
2,65.0,,feed_0_4179714
2,129.0,feed_0_5150208,feed_0_4179727
2,107.0,feed_0_5150209,feed_0_4179727
2,135.0,feed_0_5150210,feed_0_4179747
2,214.0,feed_0_5150213,feed_0_140078
2,214.0,feed_0_5150213,
2,10.0,feed_0_5150213,feed_0_4179732
2,18.0,feed_0_5150213,feed_0_4179733
2,324.0,feed_0_5150214,feed_0_140078
2,324.0,feed_0_5150214,
2,120.0,feed_0_5150214,feed_0_4179732
2,129.0,feed_0_5150214,feed_0_4179733
2,9.0,feed_0_5150225,
2,64.0,feed_0_5150225,feed_0_4000742
2,115.0,feed_0_5150225,feed_0_4000748
2,70.0,,feed_0_4000748
2,27.0,,feed_0_4000747
2,27.0,,feed_0_4000744
2,45.0,,
2,45.0,,
2,126.0,,
2,70.0,,feed_0_4000743
2,140.0,,
2,132.0,,feed_0_4000742
2,61.0,feed_0_5150246,
2,62.0,feed_0_5150246,feed_0_5121949
2,131.0,,
2,131.0,,
2,131.0,,feed_0_3763988
2,131.0,,
2,131.0,,
2,192.0,feed_0_5150249,feed_0_140078
2,192.0,feed_0_5150249,
2,11.0,feed_0_5150249,feed_0_4179732
2,2.0,feed_0_5150249,feed_0_4179733
2,22.0,feed_0_5150249,feed_0_5150213
2,132.0,feed_0_5150249,feed_0_5150214
2,109.0,feed_0_5150249,feed_0_5726259
2,20.0,feed_0_5150249,feed_0_5726260
2,109.0,feed_0_5150249,
2,109.0,feed_0_5150249,
2,207.0,feed_0_5150250,feed_0_140078
2,207.0,feed_0_5150250,
2,26.0,feed_0_5150250,feed_0_4179732
2,21.0,feed_0_5150250,feed_0_4179733
2,35.0,feed_0_5150250,feed_0_5150213
2,135.0,feed_0_5150250,feed_0_5150214
2,113.0,feed_0_5150250,feed_0_5726259
2,25.0,feed_0_5150250,feed_0_5726260
2,113.0,feed_0_5150250,
2,113.0,feed_0_5150250,
2,48.0,,feed_0_4179735
2,31.0,,feed_0_4211757
2,31.0,,feed_0_4211758
2,137.0,feed_0_5150268,
2,137.0,feed_0_5150268,
2,137.0,feed_0_5150269,
2,70.0,feed_0_5150271,
2,70.0,feed_0_5150272,
2,60.0,feed_0_5150273,
2,60.0,feed_0_5150274,
2,81.0,feed_0_5150276,feed_0_5150239
2,134.0,feed_0_5150277,feed_0_5150238
2,11.0,feed_0_5150277,feed_0_5150240
2,11.0,feed_0_5150277,
2,45.0,,feed_0_5150236
2,54.0,,feed_0_5150886
2,45.0,,feed_0_5150887
2,45.0,,feed_0_5150237
2,93.0,,feed_0_5150886
2,83.0,,feed_0_5150887
2,46.0,,feed_0_5150234
2,46.0,,
2,73.0,feed_0_5150281,feed_0_5150234
2,42.0,feed_0_5150281,feed_0_5150235
2,73.0,feed_0_5150281,
2,42.0,feed_0_5150281,
2,123.0,,feed_0_5150240
2,123.0,,
2,272.0,feed_0_5150290,feed_0_1652
2,272.0,feed_0_5150290,
2,23.0,feed_0_5150290,feed_0_4614253
2,24.0,feed_0_5150290,feed_0_4614254
2,25.0,feed_0_5150290,feed_0_4614261
2,23.0,feed_0_5150290,
2,25.0,feed_0_5150290,
2,54.0,feed_0_5150290,feed_0_4614484
2,42.0,feed_0_5150290,feed_0_4614485
2,30.0,feed_0_5150290,feed_0_4614502
2,23.0,feed_0_5150290,
2,18.0,feed_0_5150290,feed_0_4614551
2,82.0,feed_0_5150290,feed_0_4614552
2,66.0,feed_0_5150290,feed_0_4614554
2,23.0,feed_0_5150290,
2,66.0,feed_0_5150290,
2,66.0,feed_0_5150290,
2,23.0,feed_0_5150290,
2,90.0,,
2,96.0,,
2,90.0,,
2,96.0,,
2,111.0,,
2,78.0,,feed_0_3798453
2,76.0,,feed_0_3798454
2,126.0,,feed_0_3689918
2,36.0,,feed_0_3798451
2,10.0,,feed_0_3798452
2,47.0,,
2,67.0,,feed_0_3689920
2,30.0,,feed_0_3798449
2,12.0,,feed_0_3798450
2,55.0,,
2,139.0,,feed_0_3798446
2,107.0,,
2,54.0,,
2,106.0,,feed_0_3798443
2,104.0,,feed_0_3798444
2,133.0,,
2,41.0,,
2,104.0,,
2,105.0,,
2,125.0,,
2,55.0,,feed_0_3682336
2,81.0,,feed_0_3450618
2,63.0,,feed_0_3450619
2,113.0,,feed_0_3682341
2,80.0,,feed_0_3682343
2,28.0,,
2,16.0,,
2,55.0,feed_0_5150349,feed_0_4118150
2,66.0,feed_0_5150349,feed_0_4118169
2,8.0,feed_0_5150349,
2,55.0,feed_0_5150349,
2,90.0,,
2,96.0,,
2,90.0,,
2,96.0,,
2,90.0,,
2,96.0,,
2,90.0,,
2,96.0,,
2,111.0,,
2,127.0,feed_0_5150381,
2,78.0,,feed_0_3798453
2,76.0,,feed_0_3798454
2,66.0,,feed_0_3798453
2,69.0,,feed_0_3798454
2,126.0,,feed_0_3689918
2,36.0,,feed_0_3798451
2,10.0,,feed_0_3798452
2,128.0,,feed_0_3689918
2,40.0,,feed_0_3798451
2,24.0,,feed_0_3798452
2,47.0,,
2,67.0,,feed_0_3689920
2,30.0,,feed_0_3798449
2,12.0,,feed_0_3798450
2,55.0,,
2,117.0,,
2,54.0,,feed_0_3689920
2,119.0,,feed_0_3798449
2,120.0,,feed_0_3798450
2,72.0,,
2,44.0,,feed_0_3798447
2,36.0,,feed_0_3798448
2,139.0,,feed_0_3798446
2,107.0,,
2,54.0,,
2,54.0,,
2,106.0,,feed_0_3798443
2,104.0,,feed_0_3798444
2,133.0,,
2,41.0,,
2,104.0,,
2,105.0,,
2,125.0,,
2,98.0,,
2,71.0,,
2,88.0,,
2,55.0,,feed_0_3682336
2,81.0,,feed_0_3450618
2,63.0,,feed_0_3450619
2,109.0,,feed_0_3450617
2,86.0,,feed_0_3450618
2,113.0,,feed_0_3682341
2,100.0,feed_0_5150408,feed_0_3682341
2,21.0,feed_0_5150408,feed_0_4118165
2,82.0,feed_0_5150410,feed_0_3682342
2,82.0,feed_0_5150410,
2,80.0,,feed_0_3682343
2,28.0,,
2,16.0,,
2,16.0,feed_0_5150413,feed_0_4118168
2,16.0,feed_0_5150413,
2,11.0,,feed_0_4118169
2,141.0,,
2,62.0,,
2,62.0,feed_0_5150415,feed_0_4118150
2,72.0,feed_0_5150415,feed_0_4118169
2,62.0,feed_0_5150415,
2,16.0,feed_0_5150416,feed_0_4118151
2,17.0,feed_0_5150416,
2,143.0,feed_0_5150416,
2,23.0,feed_0_5150417,feed_0_4118151
2,17.0,feed_0_5150417,
2,141.0,feed_0_5150417,
2,60.0,,
2,60.0,feed_0_5150419,feed_0_4118152
2,60.0,feed_0_5150419,
2,120.0,feed_0_5150420,
2,20.0,feed_0_5150420,
2,120.0,feed_0_5150420,
2,20.0,feed_0_5150420,
2,29.0,feed_0_5150420,
2,11.0,feed_0_5150420,feed_0_4118153
2,20.0,feed_0_5150420,
2,29.0,feed_0_5150420,
2,120.0,feed_0_5150420,
2,91.0,,
2,43.0,,
2,91.0,,
2,43.0,,
2,39.0,,feed_0_4118153
2,43.0,,
2,29.0,,
2,91.0,,
2,127.0,,
2,127.0,,
2,91.0,,
2,131.0,,feed_0_4118153
2,127.0,,
2,91.0,,
2,120.0,,
2,139.0,feed_0_5150431,
2,135.0,feed_0_5150433,
2,96.0,feed_0_5150433,
2,135.0,,
2,96.0,,
2,141.0,feed_0_5150435,feed_0_4118150
2,128.0,feed_0_5150435,feed_0_4118169
2,141.0,feed_0_5150435,
2,143.0,feed_0_5150435,
2,141.0,feed_0_5150435,
2,94.0,feed_0_5150436,feed_0_3682343
2,20.0,feed_0_5150436,feed_0_4118167
2,16.0,feed_0_5150436,
2,20.0,feed_0_5150436,
2,90.0,,feed_0_3450617
2,90.0,,feed_0_3450664
2,51.0,,feed_0_3798445
2,51.0,,feed_0_3798446
2,107.0,,
2,108.0,,feed_0_3689918
2,135.0,,feed_0_3689920
2,7.0,,
2,132.0,,
2,114.0,,
2,90.0,,
2,96.0,,
2,90.0,,
2,96.0,,
2,111.0,,
2,78.0,,feed_0_3798453
2,76.0,,feed_0_3798454
2,126.0,,feed_0_3689918
2,36.0,,feed_0_3798451
2,10.0,,feed_0_3798452
2,47.0,,
2,67.0,,feed_0_3689920
2,30.0,,feed_0_3798449
2,12.0,,feed_0_3798450
2,55.0,,
2,139.0,,feed_0_3798446
2,107.0,,
2,54.0,,
2,106.0,,feed_0_3798443
2,104.0,,feed_0_3798444
2,133.0,,
2,41.0,,
2,104.0,,
2,105.0,,
2,125.0,,
2,55.0,,feed_0_3682336
2,81.0,,feed_0_3450618
2,63.0,,feed_0_3450619
2,113.0,,feed_0_3682341
2,80.0,,feed_0_3682343
2,28.0,,
2,16.0,,
2,62.0,,feed_0_4118150
2,72.0,,feed_0_4118169
2,62.0,,
2,90.0,,
2,96.0,,
2,90.0,,
2,96.0,,
2,90.0,,
2,96.0,,
2,90.0,,
2,96.0,,
2,111.0,,
2,127.0,,
2,78.0,,feed_0_3798453
2,76.0,,feed_0_3798454
2,66.0,,feed_0_3798453
2,69.0,,feed_0_3798454
2,126.0,,feed_0_3689918
2,36.0,,feed_0_3798451
2,10.0,,feed_0_3798452
2,128.0,,feed_0_3689918
2,40.0,,feed_0_3798451
2,24.0,,feed_0_3798452
2,47.0,,
2,67.0,,feed_0_3689920
2,30.0,,feed_0_3798449
2,12.0,,feed_0_3798450
2,55.0,,
2,117.0,,
2,54.0,,feed_0_3689920
2,119.0,,feed_0_3798449
2,120.0,,feed_0_3798450
2,72.0,,
2,44.0,,feed_0_3798447
2,36.0,,feed_0_3798448
2,139.0,,feed_0_3798446
2,107.0,,
2,54.0,,
2,54.0,,
2,106.0,,feed_0_3798443
2,104.0,,feed_0_3798444
2,133.0,,
2,41.0,,
